Date,MSFT_MC,GE_MC,KO_MC,XOM_MC,CSCO_MC,AAPL_MC,NVDA_MC,MSFT,GE,KO,XOM,CSCO,AAPL,NVDA,SPY,QQQ
11/8/2000,381195.482,559899.3173,154187.9308,283276.6263,451721.5164,15496.9633,4152.6039,22.3793,149.2277,15.9264,19.2052,43.6133,0.72,0.2463,95.3187,77.7606
14/8/2000,379879.8807,564230.0303,156200.4239,287410.4634,453038.4888,15293.8576,4192.8813,22.302,150.3819,16.1343,19.4855,43.7404,0.711,0.2487,96.5312,79.4151
15/8/2000,376919.7777,566704.7234,153568.7021,283059.056,443819.6823,15171.9942,4588.6071,22.1283,151.0415,15.8625,19.1905,42.8504,0.705,0.2721,96.4503,79.4151
16/8/2000,373630.7744,562374.0104,150317.7518,288131.2741,442941.7315,15761.0007,4704.4048,21.9352,149.8872,15.5267,19.5343,42.7656,0.732,0.279,96.1068,80.2157
17/8/2000,376590.8774,561136.6639,147840.8372,291989.4292,445575.6764,16715.5973,4793.0151,22.1089,149.5574,15.2708,19.7805,43.0199,0.777,0.2843,97.1172,81.7634
18/8/2000,373630.7744,556187.2776,149388.9088,288873.1334,446014.6672,16248.4543,4962.1804,21.9352,148.2383,15.4307,19.5694,43.0623,0.755,0.2943,96.7939,81.3364
21/8/2000,371657.3724,559899.3173,148150.4516,290900.7289,460062.3733,16410.9388,5038.7075,21.8193,149.2277,15.3028,19.7067,44.4186,0.762,0.2988,97.3193,81.5499
22/8/2000,374946.3757,556805.9509,143661.0439,289594.2885,455233.4427,16796.8396,4563.4337,22.0124,148.4032,14.8391,19.6182,43.9524,0.78,0.2706,97.1576,81.5499
23/8/2000,372315.1731,573510.1295,145625.2372,294384.5699,471915.0925,17649.8835,4829.2648,21.8579,152.8553,15.042,19.9427,45.563,0.82,0.2864,97.5415,82.8842
24/8/2000,374288.5751,583408.9019,143506.2368,288941.0683,467086.1938,18233.8123,4958.1526,21.9738,155.4936,14.8231,19.574,45.0967,0.847,0.2941,97.8447,84.1651
25/8/2000,371657.3724,586502.2683,138707.2148,288941.0683,460062.3413,18462.3062,4833.2926,21.8193,156.318,14.3274,19.574,44.4186,0.858,0.2866,97.8042,83.7114
28/8/2000,375275.2761,593926.3477,141184.1294,288505.5882,462503.5625,18868.5175,5026.6243,22.0317,158.2967,14.5832,19.5445,44.8,0.877,0.2981,98.1377,84.1117
29/8/2000,373301.8741,592689.0011,139481.2506,287485.0405,466004.0625,19234.1078,5014.5411,21.9159,157.967,14.4073,19.4753,45.1391,0.894,0.2974,98.1579,84.5387
30/8/2000,368368.3691,569179.4165,134372.6144,283429.6317,466004.0625,19335.6606,5058.8462,21.6262,151.701,13.8797,19.2006,45.1391,0.898,0.3,97.2182,84.4319
31/8/2000,367381.6682,580315.5355,130396.0829,284436.6795,480443.625,19802.8037,5115.2346,21.5683,154.6691,13.4689,19.2688,46.5378,0.92,0.3034,98.5115,86.7802
1/9/2000,369355.0701,579078.189,134372.6144,287416.8878,480006.0625,20615.2264,5123.2901,21.6841,154.3393,13.8797,19.4707,46.4954,0.958,0.3038,98.6125,87.6341
5/9/2000,369026.1698,572272.7829,139481.2506,290465.2487,462066,20290.2573,5131.3456,21.6648,152.5255,14.4073,19.6772,44.7577,0.943,0.3043,97.8245,84.9656
6/9/2000,365408.2662,584027.5752,134527.4215,289158.8083,449814.25,18990.3809,4776.9042,21.4524,155.6585,13.8957,19.5887,43.5709,0.882,0.2833,96.713,81.9769
7/9/2000,368697.2695,584027.5752,133753.3857,291771.6891,463816.25,20148.0833,5034.6798,21.6455,155.6585,13.8157,19.7657,44.9272,0.936,0.2986,97.5415,83.7915
8/9/2000,364750.4655,592689.0011,135146.6502,290900.7289,447188.875,19132.5549,4736.6267,21.4138,157.967,13.9596,19.7067,43.3166,0.889,0.2809,96.8747,81.2297
11/9/2000,362119.2629,590832.9813,131276.4712,296058.5556,428373.6875,18990.3809,4543.295,21.2593,157.4723,13.5599,20.0561,41.4941,0.882,0.2694,96.7332,79.255
12/9/2000,358501.3593,584646.2485,132514.9285,298739.3713,412183.875,18766.9647,4515.1008,21.0469,155.8234,13.6878,20.2378,39.9259,0.872,0.2678,96.026,78.0275
13/9/2000,359159.1599,584646.2485,130038.0139,298957.1113,429248.8125,18848.207,4513.0869,21.0856,155.8234,13.4748,20.2525,41.5788,0.876,0.2677,96.2786,79.8421
14/9/2000,346332.0471,584027.5752,126322.6421,297065.6034,428811.25,18477.5391,4540.8645,20.3325,155.6585,13.0898,20.1244,41.5365,0.858,0.2651,96.7636,79.4151
15/9/2000,337780.6385,561755.3372,125858.2206,306578.0137,439312.75,17949.4643,4640.0681,19.8305,149.7223,13.0416,20.7688,42.5537,0.834,0.2709,94.6468,77.9741
18/9/2000,331531.5322,569179.4165,131586.0855,312307.408,420497.5625,19711.4061,4369.048,19.4636,151.701,13.6352,21.1569,40.7312,0.916,0.2551,93.7757,76.7466
19/9/2000,342056.3428,564230.0303,130966.8569,306578.0137,434062,19477.8346,4504.0467,20.0815,150.3819,13.571,20.7688,42.0451,0.905,0.263,94.6265,79.5752
20/9/2000,338109.5388,560517.9906,124464.9562,301352.2521,441938.125,19838.3472,4356.7754,19.8498,149.3926,12.8973,20.4148,42.808,0.922,0.2544,93.9276,80.8027
21/9/2000,337780.6385,556805.9509,122762.0774,300699.0319,427936.125,18421.685,4543.9327,19.8305,148.4032,12.7208,20.3705,41.4517,0.856,0.2653,92.4994,74.932
22/9/2000,332847.1335,567323.3967,130966.8569,301352.2521,422247.8125,16959.3242,4622.6819,19.5408,151.2064,13.571,20.4148,40.9007,0.788,0.2699,94.1808,79.3617
25/9/2000,322322.323,574747.476,132669.7356,299106.9165,400369.6875,17385.8461,4954.0423,18.9229,153.1851,13.7475,20.2627,38.7815,0.808,0.2893,93.5123,77.2536
26/9/2000,329887.0306,574128.8027,136075.4931,301787.7322,386367.6875,16715.5973,5072.6775,19.367,153.0202,14.1004,20.4443,37.4252,0.777,0.2962,92.3171,76.373
27/9/2000,319033.3197,588358.2881,137778.3719,310932.815,401244.8125,15903.1746,5350.8566,18.7298,156.8127,14.2768,21.0638,38.8663,0.739,0.3124,92.8033,76.4797
28/9/2000,322651.2233,584027.5752,137313.9504,310565.4875,416121.9375,17385.8461,5514.4913,18.9422,155.6585,14.2287,21.0389,40.3073,0.808,0.322,93.9985,78.1876
29/9/2000,322996.143,572272.7829,136539.9146,310429.4,389070.0414,8367.954,5359.0383,18.6333,152.8796,14.1485,21.0297,37.4676,0.389,0.3129,93.1071,75.7859
2/10/2000,316636.6335,577222.1691,141184.1294,318553.7173,390830.5393,7880.5003,5232.2214,18.2664,154.2018,14.6297,21.5801,37.6371,0.366,0.3055,93.2489,74.0781
3/10/2000,302913.4813,584646.2485,139481.2506,316376.3167,396112.0331,7250.8727,4949.9514,17.4748,156.1851,14.4533,21.4325,38.1457,0.337,0.289,92.3778,71.1961
4/10/2000,296888.6828,582790.2286,141803.358,310932.815,412396.6389,7677.3946,4892.6793,17.1272,155.6893,14.6939,21.0638,39.7139,0.357,0.2857,93.1476,73.1174
5/10/2000,296553.9717,591451.6545,146447.5728,310715.0749,405354.6472,7169.6305,4778.1349,17.1079,158.0031,15.1751,21.049,39.0358,0.333,0.279,93.4718,73.3309
6/10/2000,297558.1048,588358.2881,144744.6941,311586.0352,395671.9086,7210.2516,4555.6859,17.1658,157.1767,14.9987,21.108,38.1033,0.335,0.2616,91.4459,70.8758
9/10/2000,290194.4622,579078.189,143196.6225,317465.017,378066.9294,7068.0776,4655.5366,16.741,154.6976,14.8383,21.5063,36.408,0.328,0.2673,90.7572,70.5556
10/10/2000,292202.7284,574747.476,144125.4654,325085.9193,360021.8506,6783.7297,4301.8989,16.8569,153.5407,14.9345,22.0226,34.6702,0.315,0.247,89.2581,66.8731
11/10/2000,298562.2379,560517.9906,145054.3084,326610.0998,360461.9751,6377.5183,4339.3429,17.2237,149.7393,15.0308,22.1258,34.7126,0.296,0.2491,88.5085,65.8057
12/10/2000,291198.5953,539483.0991,141803.358,327916.5402,350779.2358,6499.3817,4168.7647,16.7989,144.12,14.6939,22.2143,33.7802,0.302,0.2393,86.3003,64.1512
13/10/2000,287851.485,564230.0303,141648.5509,315287.6163,394791.687,7169.6305,4335.1824,16.6058,150.731,14.6779,21.3588,38.0186,0.333,0.2489,89.177,69.3815
16/10/2000,269777.0894,571654.1096,145209.1155,305924.7935,383788.5742,6986.8353,4235.3318,15.5631,152.7143,15.0468,20.7245,36.959,0.325,0.2432,89.5822,70.0219
17/10/2000,270111.8004,550619.2181,143506.2368,305924.7935,384228.6987,6540.0028,3927.4589,15.5825,147.0949,14.8704,20.7245,37.0014,0.304,0.2255,87.3538,66.8197
18/10/2000,277140.7321,549381.8716,144125.4654,301569.9921,367944.0918,6540.0028,3865.0523,15.988,146.7644,14.9345,20.4295,35.4331,0.304,0.2219,87.0296,66.6062
19/10/2000,326885.625,550619.2181,141493.7437,301352.2521,410196.0449,6154.1021,4239.4922,19.116,147.0949,14.6618,20.4148,39.502,0.286,0.2434,90.2912,72.6371
20/10/2000,344385.5625,517210.8611,135765.8788,308102.1941,403594.1772,6336.8972,4634.7344,20.1394,138.1701,14.0683,20.872,38.8663,0.294,0.2661,90.6964,73.7045
23/10/2000,328206.375,492463.9299,137004.3361,310279.5948,393471.3135,6621.2451,4530.7233,19.1933,131.5591,14.1966,21.0195,37.8914,0.308,0.2601,91.1016,73.5977
24/10/2000,324904.5,527728.3068,139016.8292,302223.2123,386429.3213,6133.7915,4385.1077,19.0002,140.9798,14.4052,20.4738,37.2133,0.285,0.2518,90.4938,70.3955
25/10/2000,323583.75,524016.2672,143506.2368,303747.3928,356500.8545,6011.9281,4002.3469,18.9229,139.9881,14.8704,20.577,34.3312,0.279,0.2298,88.3667,66.5528
26/10/2000,340423.3125,516496.2916,145363.9227,305707.0534,377186.7065,6011.9281,4172.9251,19.9077,137.8395,15.0629,20.7098,36.3232,0.279,0.2396,88.6098,68.2073
27/10/2000,357593.0625,517734.8918,145983.1513,305053.8332,356940.979,6032.2387,4077.2349,20.9118,138.1701,15.127,20.6655,34.3735,0.28,0.2341,90.2912,68.0739
30/10/2000,364857.1875,535075.2949,148477.414,311586.0352,338455.7495,6275.9655,3790.1643,21.3366,142.7978,15.3676,21.108,32.5934,0.292,0.2176,91.1016,65.5521
31/10/2000,363866.625,543126.1964,149717.3089,310715.0749,379387.3291,6357.2077,4136.5212,21.2786,144.9464,15.496,21.049,36.5351,0.295,0.2375,92.6716,69.7684
1/11/2000,367828.875,539410.3957,150957.2038,320731.118,367063.8428,6661.8663,4135.4811,21.5104,143.9547,15.6243,21.7276,35.3484,0.309,0.2374,92.3576,69.168
2/11/2000,371460.9375,531978.7944,150647.23,307231.2339,392591.0645,7250.8727,4451.6748,21.7228,141.9714,15.5922,20.813,37.8067,0.337,0.2556,92.5095,70.0219
3/11/2000,360564.75,528262.9937,147082.5322,304836.0931,399633.0566,7230.5622,4742.9059,21.0856,140.9798,15.2233,20.6508,38.4848,0.336,0.2723,92.5602,70.9292
6/11/2000,367168.5,540029.6958,150027.2826,308973.1544,388189.8193,6966.5248,5109.025,21.4717,144.12,15.5281,20.931,37.3828,0.324,0.2933,93.2084,70.3955
7/11/2000,372451.5,544364.7966,148942.3746,310061.8547,399633.0566,6925.9036,4763.7081,21.7807,145.2769,15.4158,21.0048,38.4848,0.322,0.2735,93.1882,70.1287
8/11/2000,366838.3125,540648.9959,149252.3483,315940.8365,367063.8428,6519.6923,4622.253,21.4524,144.2853,15.4478,21.403,35.3484,0.303,0.2654,91.1218,64.6449
9/11/2000,374432.625,540648.9959,154521.9016,313110.2157,374986.084,6560.3134,4139.6416,21.8965,144.2853,15.9933,21.3147,36.1113,0.305,0.2377,90.7774,64.6315
10/11/2000,355942.125,533836.6947,153436.9936,312021.5153,352539.7339,6194.7232,3914.9776,20.8152,142.4672,15.881,21.2406,33.9497,0.288,0.2248,88.5693,61.2692
13/11/2000,350989.3125,509683.9904,151422.1644,313327.9557,354740.3564,6296.276,3931.6194,20.5256,136.0215,15.6724,21.3295,34.1616,0.293,0.2257,87.8805,59.8282
14/11/2000,363536.4375,522689.2927,150182.2695,312422.4832,374105.835,6580.624,4651.3761,21.2593,139.4923,15.5441,21.3147,36.0265,0.306,0.2671,90.1899,64.7649
15/11/2000,373596.9235,520212.0923,152042.1118,314160.5777,377186.7065,6458.7606,4590.0096,21.6455,138.8312,15.7366,21.4333,36.3232,0.3,0.2635,90.4736,66.0725
16/11/2000,367598.0433,521450.6925,153591.9804,315246.8867,359581.7261,6174.4126,4301.8989,21.298,139.1617,15.897,21.5074,34.6278,0.287,0.247,89.0555,62.2298
17/11/2000,368264.5856,514019.0912,152352.0855,313943.3159,371465.0879,6011.9281,4218.69,21.3366,137.1784,15.7687,21.4185,35.7722,0.279,0.2422,88.5794,62.1898
20/11/2000,358266.452,496059.388,140263.1103,317636.7667,360902.0996,6154.1021,3894.1754,20.7573,132.3855,14.5174,21.6704,34.755,0.286,0.2236,87.3133,59.6547
21/11/2000,361265.8921,502871.6892,137008.3862,323720.0974,378066.9556,6113.4809,3819.2874,20.9311,134.2035,14.1806,22.0855,36.408,0.284,0.2193,87.7589,59.5613
22/11/2000,363932.061,481196.1854,147702.4797,327630.8099,356060.73,6011.9281,3619.5861,21.0856,128.4188,15.2874,22.3523,34.2888,0.279,0.2078,85.6622,56.8928
24/11/2000,372930.3812,489247.0868,146307.5979,328282.5954,379199.8355,6275.9655,3827.6083,21.6069,130.5674,15.1431,22.3967,35.7298,0.292,0.2198,87.4145,60.1484
27/11/2000,376929.6346,486769.8864,147702.4797,323720.0974,368853.9325,6072.8598,3698.6345,21.8386,129.9063,15.2874,22.0855,34.755,0.282,0.2124,88.1844,59.4012
28/11/2000,357266.6387,493582.1876,149872.2957,323502.8355,367054.645,5859.5988,3423.0051,20.6994,131.7243,15.512,22.0707,34.5855,0.272,0.1965,86.665,55.8921
29/11/2000,346935.234,492343.5873,154056.941,309163.5561,372002.6856,5707.2696,3211.8626,20.1008,131.3938,15.9901,21.0924,35.0517,0.265,0.1844,86.5029,53.744
30/11/2000,305942.8865,491104.9871,155296.8359,305904.6289,344563.5516,5361.9899,2695.9676,17.7258,131.0632,16.1188,20.87,32.4663,0.249,0.1548,85.7534,53.784
1/12/2000,301943.6331,505348.8896,154211.9279,308729.0324,349061.7703,5544.785,2962.236,17.4941,134.8646,16.0062,21.0627,32.8901,0.258,0.1701,85.7129,54.6513
4/12/2000,300943.8197,511541.8907,155606.8096,315229.75,329719.4299,5422.9216,3008.0009,17.4361,136.5173,16.151,21.5074,31.0676,0.252,0.1727,86.4421,54.3844
5/12/2000,319273.7312,536313.8951,152352.0855,307191.5,375151.4387,5524.4745,3203.5417,18.4981,143.1283,15.8132,20.959,35.3484,0.257,0.1839,89.2783,60.3619
6/12/2000,302276.9042,534455.9948,150957.2038,299805,370203.3981,4651.12,2745.8929,17.5134,142.6325,15.6684,20.455,34.8821,0.216,0.1577,87.8501,58.067
7/12/2000,283280.4504,530120.894,154676.8885,305888,359407.6732,4651.12,2695.9676,16.4128,141.4756,16.0545,20.87,33.8649,0.216,0.1548,86.6447,56.7861
8/12/2000,290279.1439,546841.997,150957.2038,307626,376950.7261,4894.8469,3311.7133,16.8182,145.938,15.6684,20.9886,35.5179,0.227,0.1901,86.8473,58.067
11/12/2000,309608.8688,548080.5972,144602.7424,298067,394493.779,4935.468,3377.5077,17.9382,146.2686,15.0088,20.3364,37.1709,0.229,0.1901,89.8658,63.5107
12/12/2000,311275.2244,523308.5928,143827.8081,300891.25,391345.0259,4996.3997,3284.1595,18.0347,139.6576,14.9284,20.5291,36.8742,0.232,0.1849,89.4809,61.1891
13/12/2000,305276.3442,525166.4932,143362.8475,304801.75,367954.2888,4874.5363,3029.5735,17.6872,140.1534,14.8801,20.7959,34.6702,0.226,0.1706,88.2553,58.6941
14/12/2000,295944.7529,509683.9904,141348.0183,297198,366604.8232,4691.7412,2821.6616,17.1465,136.0215,14.671,20.2771,34.5431,0.218,0.1588,87.1309,55.8254
15/12/2000,262284.37,493582.1876,132668.754,292418.5,346700.2055,4723.3405,2541.617,15.1963,131.7243,13.7702,19.951,32.6676,0.212,0.1431,85.1631,54.5445
18/12/2000,254952.4054,505348.8896,136078.465,300239.5,309027.6239,4786.3183,2625.4182,14.7715,134.8646,14.1241,20.4847,29.1179,0.215,0.1478,86.3011,54.6513
19/12/2000,238955.3917,496678.6881,140728.0709,303063.75,300481.0084,4702.3478,2427.0533,13.8446,132.5507,14.6067,20.6773,28.3126,0.211,0.1366,84.5433,50.4884
20/12/2000,221292.0225,470048.7834,139488.176,296111.75,262695.9714,4828.3036,2163.9811,12.8213,125.4439,14.478,20.203,24.7523,0.217,0.1218,82.0947,47.593
21/12/2000,231623.4271,474383.8842,147237.5191,294591,279789.2025,4723.3405,1892.4227,13.4198,126.6008,15.2823,20.0993,26.3629,0.212,0.1065,82.6637,47.8732
22/12/2000,247620.4408,484292.6859,145997.6242,301760.25,298681.7209,5038.2298,2380.3792,14.3467,129.2452,15.1536,20.5884,28.1431,0.226,0.134,85.1428,51.6625
26/12/2000,249953.3386,488627.7867,148787.3877,307843.25,293283.8585,4933.2667,2282.7879,14.4818,130.4021,15.4432,21.0034,27.6345,0.222,0.1285,86.0572,51.9827
27/12/2000,247620.4408,477480.3847,150182.2695,305019,293283.8585,4975.252,2435.5395,14.3467,127.842,15.5879,20.8107,27.6345,0.224,0.1371,86.6872,52.5698
28/12/2000,237622.3073,479957.5851,151422.1644,301977.5,284737.243,4975.252,2448.2688,13.7674,128.5053,15.7166,20.6032,26.8292,0.224,0.1378,86.9513,52.4631
29/12/2000,231290.156,475003.1843,151112.1906,302194.75,275290.9838,4996.2446,2224.4453,13.4005,127.1788,15.6845,20.6181,25.9391,0.225,0.1252,85.3054,49.8479
2/1/2001,231290.156,433510.0769,150802.2169,309798.5,239755.0561,4996.2446,2032.445,13.4005,116.0693,15.6523,21.1368,22.5907,0.225,0.1144,83.761,45.6317
3/1/2001,255618.9476,473764.584,146927.5453,296329,297332.2553,5500.0676,2656.1807,14.8101,126.8472,15.2501,20.2178,28.0159,0.247,0.1495,87.7845,53.317
4/1/2001,258285.1166,476241.7845,142742.9001,288073.5,301380.6522,5730.9864,2961.6839,14.9646,127.5104,14.8158,19.6546,28.3974,0.258,0.1667,86.8396,52.3563
5/1/2001,261951.0989,468810.1832,143052.8738,289377,263595.6152,5500.0676,2518.2799,15.177,125.5207,14.848,19.7435,24.8371,0.247,0.1418,84.0049,48.3535
8/1/2001,260951.2855,451469.7801,145377.6767,288073.5,263033.3378,5563.0454,2758.0151,15.119,120.8779,15.0893,19.6546,24.7841,0.25,0.1553,84.6551,48.8873
9/1/2001,276281.757,442180.2784,147237.5191,285032,267194.1901,5772.9717,2813.1754,16.0073,118.3907,15.2823,19.4471,25.1762,0.259,0.1584,84.4316,48.8873
10/1/2001,281947.366,442799.5786,146617.5716,281556,260896.684,5563.0454,3008.358,16.3355,118.5565,15.218,19.2099,24.5828,0.25,0.1694,85.915,51.3957
11/1/2001,293278.584,461378.5818,142277.9395,284163,281588.4899,6045.8758,3258.7009,16.992,123.5309,14.7675,19.3878,26.5325,0.272,0.1835,85.9963,52.89
12/1/2001,285280.0771,452708.3803,140418.0971,287856.25,273941.5182,5772.9717,3190.8113,16.5286,121.2095,14.5745,19.6398,25.8119,0.259,0.1796,85.8337,53.5705
16/1/2001,280281.0104,469429.4833,141348.0183,284380.25,277090.2712,5751.9791,2940.4684,16.239,125.6865,14.671,19.4026,26.1086,0.259,0.1655,86.3823,52.9301
17/1/2001,282280.6371,462617.1821,143672.8212,278949,280688.8462,5647.0159,3046.5459,16.3548,123.8625,14.9123,19.032,26.4477,0.254,0.1715,86.7786,54.5445
18/1/2001,295944.7529,471906.6837,141657.992,275038.5,301380.6522,6276.7947,3631.033,17.1465,126.3497,14.7032,18.7652,28.3974,0.282,0.2044,87.6422,56.8394
19/1/2001,325272.6113,465713.6826,138403.2679,276124.75,290584.9273,6733.4944,3534.5024,18.8457,124.6916,14.3654,18.8394,27.3802,0.294,0.199,87.1444,56.626
22/1/2001,319624.5,453327.6804,138093.2942,278949,298231.8991,6647.1675,3394.4801,18.5754,121.3753,14.3332,19.032,28.1007,0.291,0.1911,87.7235,56.6793
23/1/2001,321950.25,462617.1821,141038.0446,284380.25,306778.5146,7078.8018,3732.8674,18.7105,123.8625,14.6388,19.4026,28.906,0.309,0.2101,88.4144,57.8668
24/1/2001,335456.875,458901.3814,143982.795,283728.5,306328.6927,7078.8018,3716.9557,19.4443,122.8676,14.9445,19.3581,28.8636,0.309,0.2093,88.6786,57.3198
25/1/2001,329460.625,455185.5807,145377.6767,286770,282937.9555,6884.5664,3343.5629,19.0967,121.8728,15.0893,19.5657,26.6596,0.301,0.1882,88.455,55.0782
26/1/2001,341120,442180.2784,143672.8212,281556,276190.6275,6755.0761,3449.6404,19.7725,118.3907,14.9123,19.2099,26.0239,0.295,0.1942,88.3534,55.9722
29/1/2001,343785,439752.622,141645.5931,278775.2,268093.8339,7488.8543,3466.6128,19.927,117.7407,14.7019,19.0202,25.2609,0.327,0.1952,88.8249,57.213
30/1/2001,337788.75,458282.0813,143604.627,284962.48,273491.6963,7510.436,3542.9886,19.5794,122.7018,14.9052,19.4423,25.7696,0.328,0.1995,89.6052,56.9995
31/1/2001,325463.125,455606.7048,143827.8081,292505.4,269443.2995,7467.2726,3504.8007,18.865,121.9855,14.9284,19.957,25.3881,0.326,0.1973,89.098,54.9074
1/2/2001,332458.75,458083.9053,142439.1258,290211.24,275290.9838,7294.6189,3522.8339,19.2705,122.6488,14.7843,19.8004,25.9391,0.319,0.1983,89.6897,55.6333
2/2/2001,324130.625,458579.3454,143183.0628,288473.24,255498.8215,7121.9652,3182.3251,18.7878,122.7814,14.8615,19.6819,24.0742,0.311,0.1792,87.6544,52.5591
5/2/2001,330126.875,474136.1641,146803.5559,294764.8,248751.4935,6970.8932,3178.082,19.1353,126.9466,15.2373,20.1111,23.4384,0.305,0.1789,88.2982,52.5164
6/2/2001,333458.125,471658.9637,147349.1096,293165.84,257298.109,7294.6189,3195.0544,19.3284,126.2834,15.2939,20.002,24.2437,0.319,0.1799,88.0381,52.6018
7/2/2001,344784.375,465218.2425,148787.3877,293235.36,223561.4688,7165.1286,3046.5459,19.9849,124.5589,15.4432,20.1117,21.0649,0.313,0.1715,87.5829,51.7479
8/2/2001,331792.5,467100.9149,150300.0595,293722,215914.4971,7165.1286,3029.5735,19.2319,125.063,15.6002,20.1451,20.3444,0.313,0.1706,86.562,50.2023
9/2/2001,315136.25,452435.8883,149134.5583,298449.36,202869.6629,6604.0041,3008.358,18.2664,121.1366,15.4792,20.4693,19.1152,0.289,0.1694,85.7297,48.1614
12/2/2001,313137.5,470767.1715,150820.8153,298101.76,212765.744,6798.2395,2927.7391,18.1506,126.0446,15.6542,20.4455,20.0477,0.297,0.1648,86.7115,48.7421
13/2/2001,310139.375,467299.0909,148688.1961,294730.04,205118.7722,6617.8045,3016.8442,17.9768,125.1161,15.4329,20.2142,19.3272,0.289,0.1698,86.0028,47.2221
14/2/2001,311138.75,458381.1693,147547.4928,291740.68,211416.2784,6747.5653,3237.4854,18.0347,122.7284,15.3145,20.0092,19.9205,0.294,0.1823,85.8727,49.058
15/2/2001,313470.625,475424.3083,144745.3303,286770,221762.1814,6942.2066,3831.5195,18.1699,127.2915,15.0236,19.6683,20.8954,0.303,0.2157,86.705,49.8693
16/2/2001,305784.5752,465713.6826,147200.3222,292053.52,203319.4847,6574.5508,4039.4314,17.7065,124.6916,15.2784,20.0306,19.1576,0.287,0.2274,84.7933,47.0769
20/2/2001,298114.9512,472550.7558,144993.3093,291288.8,187575.7193,6336.6559,3636.3368,17.2624,126.5222,15.0494,19.9782,17.6742,0.276,0.2047,83.4863,45.2495
